id,name,country,latitude,longitude,owner_user_id,created_at,geo_health
8cd7b1e1-eaeb-40a3-a897-07ddd36000dd,Casco Antiguo de Cáceres,España,39.556242,-6.480782,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
7b626d87-a1f7-46d8-aed0-695db5713bb7,Casco Antiguo de Cáceres Alto,España,39.354561,-6.433792,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
0d97fe48-b84b-41a5-9a21-c88da057b847,Casco Antiguo de Consuegra del Valle,España,39.775297,-3.492837,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
f129d5c7-7907-4a86-8dbe-319e7af52efa,Casco Antiguo de Murcia (Norte),España,37.884701,-1.022239,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
8a1da658-28d7-449e-8abf-143e4243bc53,Casco Antiguo de Sevilla Antiguo,España,37.374477,-5.86595,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
f9b7aa48-5ef5-41eb-ad2f-fb5c8bd0f2a0,Castillo de Albacete Bajo,España,38.951786,-1.745656,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
27855bd9-b374-4a47-93d2-676854ccedb1,Castillo de Llívia de la Sierra,España,42.510214,1.632523,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
eb5ea618-6bd9-401d-a9cd-329e1e7ac8df,Castillo de Murcia (Sur),España,37.987167,-1.229647,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
e349ab00-444b-49a6-8290-5fa255ebb7c0,Castillo de Palma (Sur),España,39.456566,2.610871,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
123c0fe0-c308-4fe8-9ea8-630fff9b9c49,Castillo de Sevilla Bajo,España,37.302882,-5.87254,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
be2b35f4-f809-48ef-be48-bcf8c2eb55df,Castillo de Tenerife de la Sierra,España,28.461345,-16.286405,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
05bd4905-86cd-4802-b4e3-b9015917ce5f,Castillo de Toledo,España,39.947601,-4.121703,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
fff3f802-4ade-4611-9c4c-edbff3b4e93e,Castillo de Toledo (Sur),España,39.905288,-4.017565,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
2309c116-f7e0-41a8-9b22-9297d61008e4,Castillo de Zaragoza Nuevo,España,41.579598,-0.930657,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
0c56e1c9-b6ca-486c-b0c5-faa3c7657d8d,Catedral de A Coruña,España,43.262205,-8.507388,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
cabc2b9a-e6ca-4181-98ba-23484d51a447,Catedral de Albacete Antiguo,España,39.059799,-1.763876,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
5b1fe3e4-4b8d-4017-bc59-b891d6e280ec,Catedral de Consuegra de la Sierra,España,39.624731,-3.544869,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
7da674a6-da19-486f-ac19-bbfb8a541f4e,Catedral de Santander Alto,España,43.36467,-3.691758,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
a8ba652c-d138-49c2-8812-3b161b846a13,Catedral de Sevilla del Valle,España,37.359079,-6.097735,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
8e932821-1a3d-4907-bb74-ef57daf86d4f,Cueva de Alicante Nuevo,España,38.278372,-0.453374,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
b85fd50b-147e-4ca8-b4fb-659b2c8cd9e8,Cueva de Bilbao de la Sierra,España,43.274713,-2.880464,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
2cc8afab-6b1c-4530-a1c8-fbab3a06d002,Cueva de Cáceres (Norte),España,39.411383,-6.34871,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
1bdb4c0b-8ff0-41b9-9943-efa457bfb3eb,Cueva de Consuegra Nuevo,España,39.677513,-3.497704,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
d2d0faf5-6c78-4fb9-adf2-755361c42a05,Cueva de Madrid Bajo,España,40.33612,-3.595076,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
7beae676-25cc-4b7b-bdcf-c9f7da9c2e0d,Cueva de Málaga Bajo,España,36.619631,-4.389426,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
c04bcd1b-e2bc-4f1e-8b82-65fee4d5f4ae,Cueva de Valencia (Norte),España,39.408296,-0.354971,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
0ec1cf3d-90e0-4e7c-be5d-74eb8e4f2726,Cueva de Vigo Antiguo,España,42.14753,-8.641794,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
93d4853f-a7b1-4ab8-ba5b-6d5a64256d09,Cueva de Vigo del Valle,España,42.271208,-8.721625,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
44b7896d-b497-4a78-844b-5832622e0748,Cueva de Zaragoza del Valle,España,41.682961,-0.901106,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
1eda8aa6-3489-47b6-904a-f8d2934350b1,Faro de Cáceres (Norte),España,39.460726,-6.301924,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
294219ec-b114-4384-b968-e06c68747cf0,Faro de Llívia Nuevo,España,42.605509,1.497914,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
411a13ca-2a03-4b10-84ce-aca54ee691f2,Faro de Madrid (Sur),España,40.463743,-3.627694,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
887369dc-e169-4c10-863b-68cc57a52460,Faro de Murcia del Valle,España,38.007004,-1.089897,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
f43d98aa-7ce9-45be-9c50-020755311506,Faro de Santander del Valle,España,43.385496,-3.897397,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
e16ac9d9-c472-4f9f-b94f-7371f0a235ad,Faro de Toledo Bajo,España,39.947628,-3.918477,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
f977e226-da17-4485-96d2-a5483b26f03e,Faro de Valladolid de la Sierra,España,41.748043,-4.736602,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
c7a1d2a9-00d2-4ffa-8b08-f31518d21e74,Jardín Botánico de Alicante,España,38.337236,-0.390022,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
b57c37c9-b057-4992-ab61-955f4f764434,Jardín Botánico de Consuegra Antiguo,España,39.689022,-3.524766,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
0f792e64-827a-4720-9551-20fc403e9511,Jardín Botánico de Granada Bajo,España,37.130789,-3.579027,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
6fa5a913-326d-44f9-bdf2-4d6efa3465d6,Jardín Botánico de Málaga (Norte),España,36.833019,-4.480805,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
33c7f721-cebd-4e3b-bdff-a3bb9b14760c,Jardín Botánico de Málaga Antiguo,España,36.829581,-4.459384,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
7fcf8f21-748c-4b0f-b509-4e8164a843c1,Jardín Botánico de Murcia Alto,España,38.05416,-1.084954,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
bf1441eb-1a90-464b-94bc-9ac61664a2a5,Jardín Botánico de Oviedo de la Sierra,España,43.427468,-5.742368,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
a1d9bbf1-e202-4dbc-b6c6-cd7b53a3eff2,Jardín Botánico de Valencia Antiguo,España,39.4886,-0.445243,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
568df858-a5e8-4bdd-94f3-fe2a43d02e1a,Jardín Botánico de Valencia Nuevo,España,39.555756,-0.417147,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
d8151dd1-63be-442b-a49b-5c6f2b597b40,Jardín Botánico de Vigo,España,42.224558,-8.666837,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
c4f4e307-eb22-4709-9f67-2aca3791a85b,Jardín Botánico de Zaragoza (Norte),España,41.531837,-0.908286,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
fb70abe1-1f1a-48ce-88c9-88572e7dfe76,Mercado Central de A Coruña Bajo,España,43.422453,-8.345245,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
5797105e-2ded-4bb9-b0a5-a87d95d0b3b8,Mercado Central de Ávila del Valle,España,40.768058,-4.657152,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
e88168d0-b20a-4a7f-b17a-ed0dbc8dc58d,Mercado Central de Bilbao (Norte),España,43.207541,-2.990582,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
bd89c994-d37f-46ca-a5f6-692c190af522,Mercado Central de Granada Alto,España,37.277493,-3.689474,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
6fa16934-1b78-4674-88c8-598a1a17dc86,Mercado Central de Granada de la Sierra,España,37.228446,-3.698911,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
451c596f-4dbe-4254-97c7-538704ca3f96,Mercado Central de Granada Nuevo,España,37.158056,-3.487916,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
d11f44dd-0667-40a4-b87d-c5cfc35ef9bb,Mercado Central de Llívia,España,42.559759,1.641969,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
042128b3-d546-4696-a7fa-7d3b3e0d8a45,Mercado Central de Madrid Bajo,España,40.32365,-3.596988,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
5b74c902-901e-4687-a3c7-9980cba9a1ca,Mercado Central de Málaga,España,36.667296,-4.434357,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
28cf0c27-8739-4c5d-b2e8-e6f8638d1d19,Mercado Central de Málaga Nuevo,España,36.797354,-4.349098,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
70153a8f-0ead-45ef-98ab-17e6179398b4,Mercado Central de Oviedo (Norte),España,43.460957,-5.719748,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
8ff6a37e-b7f1-49e7-83ea-4e09cc658b83,Mercado Central de Palma del Valle,España,39.561066,2.611846,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
932084b0-49b7-4002-82f4-7279feb052f6,Mercado Central de Santander Nuevo,España,43.390856,-3.764638,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
0bfe1a23-312e-4129-80e9-d181442d99dc,Mercado Central de Santiago de Compostela Bajo,España,42.786268,-8.575207,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
bc24bcce-ac5d-4734-8fce-d6050113854d,Mercado Central de Zaragoza de la Sierra,España,41.532558,-0.959382,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
82e8dac4-f80d-4126-8708-9cfae828c64c,Mirador de Palma del Valle,España,39.60274,2.547243,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
fb79a9e3-61cb-4cae-b50b-ac6349a7087c,Mirador de Santander,España,43.482389,-3.738679,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
e4af637c-8cf9-44f5-a4aa-6b2e8529e1e3,Mirador de Sevilla Bajo,España,37.321573,-5.983215,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
49e2c8ee-8ba7-4fb8-89a4-05bbb3f61ba2,Mirador de Sevilla de la Sierra,España,37.495945,-5.944128,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
70f8eb25-3f41-484a-9ce9-172f978b96e2,Mirador de Tenerife Alto,España,28.492258,-16.164075,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
03d10475-6515-4265-afcf-ed88f28ff389,Mirador de Toledo de la Sierra,España,39.959386,-4.107787,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
7b52862e-8e97-4195-94d3-212ee3ad825a,Mirador de Valladolid Bajo,España,41.704384,-4.778196,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
802a59b7-4e96-4d4e-8487-a6fb295893d6,Monasterio de Albacete,España,39.011984,-1.784767,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
49f4b495-cf8d-402b-bfd5-9902ab717924,Monasterio de Albacete Nuevo,España,38.907711,-1.799703,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
1bae2cbb-5365-4567-8526-c7f3ca20df7b,Monasterio de Alicante Alto,España,38.324902,-0.465661,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
b9d1d928-c785-4ea9-9c76-e01a6cabfe53,Monasterio de Cáceres Alto,España,39.420622,-6.46061,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
d62c9fb3-b07b-4101-9a73-0f218d56af3e,Monasterio de Llívia Antiguo,España,42.500057,1.444305,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
c69465a6-0181-4ac3-8ca2-8fbd76e8df2d,Monasterio de Málaga (Norte),España,36.721071,-4.448523,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
ea2ae62e-8fda-4d7a-91bf-7d96208bc9b3,Monasterio de Santander Antiguo,España,43.366103,-3.761473,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
80293d7a-0bc6-40dd-809f-b2051ea2d44f,Monasterio de Santiago de Compostela (Norte),España,42.814478,-8.584197,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
2b84ade1-7c60-40cf-b82f-38d30820a279,Monasterio de Tenerife Antiguo,España,28.434669,-16.134314,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
fd36530c-357d-47af-a4de-a6c3ffa72aa4,Monasterio de Toledo del Valle,España,39.879549,-4.088325,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
373a3fd9-84fe-49e7-83a5-17906ed120ab,Monasterio de Valencia Nuevo,España,39.583448,-0.405452,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
d3450416-705f-49a8-994a-f3bd3f3dcf5c,Monasterio de Valladolid Antiguo,España,41.637653,-4.793668,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
e91d81f5-b01d-4fc9-9e02-cb1a7cc735cf,Monasterio de Zaragoza Bajo,España,41.597095,-0.771716,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
93d20425-7f27-4217-8e71-1c2ebd45b547,Museo Etnográfico de Cádiz (Sur),España,36.466168,-6.337999,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
338c0b37-aef5-490a-98c0-41318e4a1115,Museo Etnográfico de Llívia del Valle,España,42.509378,1.614835,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
c1663f48-dc32-44ef-a3ff-f690f0554d34,Museo Etnográfico de Valladolid,España,41.569516,-4.794911,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
12563119-df7c-48c8-a686-fff032ce4cba,Museo Etnográfico de Valladolid (Sur),España,41.549248,-4.795438,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
3522259f-8832-4985-adc0-88aa75324b91,Parque Municipal de Alicante Alto,España,38.460739,-0.372021,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
52c1fb5a-fc39-4e8e-8bb7-f54c50012841,Parque Municipal de Llívia Alto,España,42.497731,1.440576,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
838db3fd-dc4f-4c12-afc5-9e7887dc7a76,Parque Municipal de Llívia del Valle,España,42.406853,1.417798,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
f3c0babd-d6b7-46e6-bb0f-e7454cda883f,Parque Municipal de Murcia del Valle,España,37.995186,-1.22591,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
757db149-393d-49d6-8656-1c346717159a,Parque Municipal de Toledo de la Sierra,España,39.884854,-3.98818,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
6de248f1-71a1-4bdd-bab4-d1008aef667a,Parque Municipal de Valladolid Nuevo,España,41.658078,-4.633462,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
d25504ac-5586-4db8-b58a-5b6a9aa27fa6,Parque Municipal de Vigo Nuevo,España,42.272831,-8.640414,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
4ddb3669-c721-4d78-b15f-892527ad1106,Playa Secreta de Alicante,España,38.252516,-0.497821,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
e9a5829f-9109-4874-8b75-26fb1846f383,Playa Secreta de Alicante Alto,España,38.352962,-0.430902,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
1b4ab9f3-9d58-4648-9460-d6d74f93084c,Playa Secreta de Alicante de la Sierra,España,38.363211,-0.428549,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
1933b697-37f5-4d81-938d-2c4e00f5eae0,Playa Secreta de Barcelona Bajo,España,41.492783,2.148914,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
4953fd56-d159-4bdd-a213-ca95021aa7d5,Playa Secreta de Cáceres (Sur),España,39.360683,-6.418996,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
df79b7fe-e9f8-4f16-9155-7079df554a48,Playa Secreta de Granada Alto,España,37.257657,-3.537117,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
c14dd510-c115-49c8-9c93-7beda9012416,Playa Secreta de Madrid del Valle,España,40.307838,-3.632726,08e0c12c-bdab-4db8-b147-7ef8ce7c5c76,2026-05-14 14:09:28.244683+00,hardError
f3cda4eb-cd60-4ed9-ad63-de7d174a9973,Playa Secreta de Salamanca de la Sierra,España,41.089549,-5.667635,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
79679290-29cd-491b-bac5-8bac0d217d9a,Playa Secreta de Santiago de Compostela (Norte),España,42.796532,-8.500142,ec870c6b-fe8f-41c3-8682-a70bd67cf128,2026-05-14 14:09:28.244683+00,hardError
